"Year","state","stateID","type","obs","pred.mean","pred.lower","pred.upper"
2019,"North Carolina",33,"farm_msales",373.46568,206.474,73.257,571.935
2019,"North Dakota",34,"farm_knumber",0.117,0.106,0.054,0.212
2019,"North Dakota",34,"farm_kha",45.952,60.842,21.413,168.679
2019,"North Dakota",34,"farm_msales",26.86398,42.516,15.287,118.985
2019,"Ohio",35,"farm_knumber",0.785,0.56,0.285,1.105
2019,"Ohio",35,"farm_kha",45.312,37.778,13.237,107.128
2019,"Ohio",35,"farm_msales",118.16899,141.053,50.754,388.396
2019,"Oklahoma",36,"farm_knumber",0.034,0.045,0.023,0.091
2019,"Oklahoma",36,"farm_kha",6.503,8.745,3.133,24.707
2019,"Oklahoma",36,"farm_msales",10.25352,11.029,3.857,31.69
2019,"Oregon",37,"farm_knumber",0.456,0.48,0.239,0.967
2019,"Oregon",37,"farm_kha",79.37,77.349,27.167,217.68
2019,"Oregon",37,"farm_msales",458.95006,465.323,168.342,1305.087
2019,"Pennsylvania",38,"farm_knumber",1.048,0.694,0.351,1.369
2019,"Pennsylvania",38,"farm_kha",43.543,38.969,13.86,110.72
2019,"Pennsylvania",38,"farm_msales",749.18164,708.706,253.915,1919.942
2019,"Rhode Island",39,"farm_knumber",0.02,0.024,0.012,0.048
2019,"Rhode Island",39,"farm_kha",0.06,0.074,0.026,0.216
2019,"Rhode Island",39,"farm_msales",2.20079,2.972,1.057,8.077
2019,"South Carolina",40,"farm_knumber",0.039,0.04,0.021,0.08
2019,"South Carolina",40,"farm_kha",1.946,1.318,0.465,3.744
2019,"South Carolina",40,"farm_msales",21.8968,14.467,5.197,40.772
2019,"South Dakota",41,"farm_knumber",0.068,0.08,0.039,0.162
2019,"South Dakota",41,"farm_kha",29.617,46.811,16.314,133.623
2019,"South Dakota",41,"farm_msales",14.5642,28.176,10.287,76.635
2019,"Tennessee",42,"farm_knumber",0.038,0.049,0.024,0.099
2019,"Tennessee",42,"farm_kha",2.023,1.712,0.614,4.889
2019,"Tennessee",42,"farm_msales",9.12131,7.549,2.672,21.392
2019,"Texas",43,"farm_knumber",0.233,0.239,0.12,0.483
2019,"Texas",43,"farm_kha",99.719,89.19,32.136,251.144
2019,"Texas",43,"farm_msales",428.54603,417.79,149.456,1162.119
2019,"Utah",44,"farm_knumber",0.048,0.059,0.03,0.118
2019,"Utah",44,"farm_kha",38.296,54.232,18.765,153.09
2019,"Utah",44,"farm_msales",27.17203,36.054,13.013,100.587
2019,"Vermont",45,"farm_knumber",0.655,0.512,0.259,1.028
2019,"Vermont",45,"farm_kha",82.187,57.63,20.044,161.418
2019,"Vermont",45,"farm_msales",161.33942,186.29,67.021,521.665
2019,"Virginia",46,"farm_knumber",0.163,0.16,0.081,0.323
2019,"Virginia",46,"farm_kha",11.477,10.791,3.815,30.661
2019,"Virginia",46,"farm_msales",63.41891,73.193,26.47,197.157
2019,"Washington",47,"farm_knumber",0.745,0.69,0.35,1.381
2019,"Washington",47,"farm_kha",45.316,39.165,13.874,108.094
2019,"Washington",47,"farm_msales",894.8297,894.549,317.666,2443.044
2019,"West Virginia",48,"farm_knumber",0.027,0.027,0.013,0.054
2019,"West Virginia",48,"farm_kha",1.236,1.224,0.431,3.511
2019,"West Virginia",48,"farm_msales",13.48754,4.259,1.519,12.244
2019,"Wisconsin",49,"farm_knumber",1.364,1.16,0.578,2.319
2019,"Wisconsin",49,"farm_kha",101.595,101.455,35.766,285.16
2019,"Wisconsin",49,"farm_msales",271.61021,347.639,127.358,960.064
2019,"Wyoming",50,"farm_knumber",0.064,0.053,0.027,0.106
2019,"Wyoming",50,"farm_kha",52.659,92.225,32.752,260.096
2019,"Wyoming",50,"farm_msales",15.79539,27.751,10.094,77.558
2016,"Alabama",1,"farm_knumber",0.018,0.021,0.011,0.042
2016,"Alabama",1,"farm_kha",0.815,0.775,0.275,2.266
2016,"Alabama",1,"farm_msales",2.0682,2.197,0.729,6.56
2016,"Alaska",2,"farm_knumber",0.008,0.012,0.006,0.024
2016,"Alaska",2,"farm_kha",NA,0.195,0.062,0.602
2016,"Alaska",2,"farm_msales",NA,1.346,0.444,4.121
2016,"Arizona",3,"farm_knumber",0.038,0.054,0.027,0.111
2016,"Arizona",3,"farm_kha",13.429,10.384,3.695,29.254
2016,"Arizona",3,"farm_msales",127.2132,126.411,46.059,351.075
2016,"Arkansas",4,"farm_knumber",0.064,0.048,0.024,0.096
2016,"Arkansas",4,"farm_kha",1.971,2.151,0.763,6.104
2016,"Arkansas",4,"farm_msales",42.94944,31.121,11.101,87.624
2016,"California",5,"farm_knumber",2.713,2.577,1.298,5.145
2016,"California",5,"farm_kha",433.012,293.128,103.853,833.805
2016,"California",5,"farm_msales",3120.28848,2612.345,937.297,7179.787
2016,"Colorado",6,"farm_knumber",0.181,0.19,0.095,0.385
2016,"Colorado",6,"farm_kha",71.428,63.269,22.691,174.688
2016,"Colorado",6,"farm_msales",195.80076,170.776,62.237,467.313
2016,"Connecticut",7,"farm_knumber",0.057,0.078,0.039,0.158
2016,"Connecticut",7,"farm_kha",0.684,0.79,0.281,2.225
2016,"Connecticut",7,"farm_msales",7.49844,7.317,2.645,20.147
2016,"Delaware",8,"farm_knumber",0.002,0.007,0.004,0.014
2016,"Delaware",8,"farm_kha",NA,0.132,0.045,0.381
2016,"Delaware",8,"farm_msales",NA,1.825,0.596,5.579
2016,"Florida",9,"farm_knumber",0.123,0.142,0.071,0.281
2016,"Florida",9,"farm_kha",4.727,5.766,2.04,16.314
2016,"Florida",9,"farm_msales",78.13908,81.009,29.43,220.754
2016,"Georgia",10,"farm_knumber",0.083,0.1,0.051,0.201
2016,"Georgia",10,"farm_kha",2.164,2.789,0.975,7.973
2016,"Georgia",10,"farm_msales",52.09164,27.543,9.974,76.252
2016,"Hawaii",11,"farm_knumber",0.113,0.167,0.084,0.331
2016,"Hawaii",11,"farm_kha",2.899,2.314,0.821,6.56
2016,"Hawaii",11,"farm_msales",14.48064,17.783,6.353,48.474
2016,"Idaho",12,"farm_knumber",0.166,0.193,0.098,0.386
2016,"Idaho",12,"farm_kha",72.267,64.948,23.359,180.373
2016,"Idaho",12,"farm_msales",105.8454,123.915,44.08,344.476
2016,"Illinois",13,"farm_knumber",0.205,0.229,0.115,0.454
2016,"Illinois",13,"farm_kha",15.845,17.711,6.296,50.805
2016,"Illinois",13,"farm_msales",56.27448,60.139,21.824,166.002
2016,"Indiana",14,"farm_knumber",0.42,0.309,0.158,0.611
2016,"Indiana",14,"farm_kha",17.491,13.116,4.549,37.637
2016,"Indiana",14,"farm_msales",107.05392,79.647,28.818,218.995
2016,"Iowa",15,"farm_knumber",0.732,0.62,0.313,1.234
2016,"Iowa",15,"farm_kha",41.739,43.944,15.333,122.977
2016,"Iowa",15,"farm_msales",141.68304,136.129,48.813,378.04
2016,"Kansas",16,"farm_knumber",0.086,0.095,0.047,0.19
2016,"Kansas",16,"farm_kha",21.938,24.353,8.688,69.477
2016,"Kansas",16,"farm_msales",54.0216,39.934,14.614,111.609
2016,"Kentucky",17,"farm_knumber",0.1,0.119,0.06,0.24
2016,"Kentucky",17,"farm_kha",4.15,4.403,1.551,12.404
2016,"Kentucky",17,"farm_msales",13.15548,13.129,4.831,36.09
2016,"Louisiana",18,"farm_knumber",0.021,0.019,0.009,0.037
2016,"Louisiana",18,"farm_kha",2.196,1.655,0.581,4.745
2016,"Louisiana",18,"farm_msales",12.0096,8.937,3.228,24.484
2016,"Maine",19,"farm_knumber",0.494,0.439,0.222,0.881
2016,"Maine",19,"farm_kha",22.387,19.968,7.142,56.374
2016,"Maine",19,"farm_msales",70.89984,65.922,23.641,181.821
2016,"Maryland",20,"farm_knumber",0.111,0.118,0.06,0.235
2016,"Maryland",20,"farm_kha",5.039,5.678,2.035,15.69
2016,"Maryland",20,"farm_msales",19.09332,27.086,9.786,73.261
2016,"Massachusetts",21,"farm_knumber",0.127,0.15,0.075,0.297
2016,"Massachusetts",21,"farm_kha",2.931,3.002,1.071,8.593
2016,"Massachusetts",21,"farm_msales",28.215,31.74,11.291,86.834
2016,"Michigan",22,"farm_knumber",0.402,0.409,0.208,0.817
2016,"Michigan",22,"farm_kha",30.835,32.423,11.658,91.104
2016,"Michigan",22,"farm_msales",217.15236,178.099,64.136,490.304
2016,"Minnesota",23,"farm_knumber",0.545,0.531,0.265,1.072
2016,"Minnesota",23,"farm_kha",52.89,56.824,20.655,159.972
2016,"Minnesota",23,"farm_msales",114.99732,117.098,42.648,321.501
2016,"Mississippi",24,"farm_knumber",0.029,0.022,0.011,0.044
2016,"Mississippi",24,"farm_kha",9.476,2.397,0.85,6.787
2016,"Mississippi",24,"farm_msales",17.69148,13.215,4.554,37.865
2016,"Missouri",25,"farm_knumber",0.302,0.253,0.128,0.505
2016,"Missouri",25,"farm_kha",16.624,17.837,6.328,50.704
2016,"Missouri",25,"farm_msales",109.40184,59.758,21.178,169.021
2016,"Montana",26,"farm_knumber",0.156,0.164,0.082,0.326
2016,"Montana",26,"farm_kha",107.67,126.969,45.104,357.452
2016,"Montana",26,"farm_msales",57.44196,56.458,20.125,154.011
2016,"Nebraska",27,"farm_knumber",0.162,0.175,0.088,0.355
2016,"Nebraska",27,"farm_kha",43.453,58.809,21.115,166.168
2016,"Nebraska",27,"farm_msales",103.64868,113.469,41.305,317.666
2016,"Nevada",28,"farm_knumber",0.034,0.036,0.018,0.073
2016,"Nevada",28,"farm_kha",4.939,6.105,2.105,17.168
2016,"Nevada",28,"farm_msales",31.41828,24.44,8.697,68.582
2016,"New Hampshire",29,"farm_knumber",0.107,0.106,0.053,0.208
2016,"New Hampshire",29,"farm_kha",3.18,3.984,1.412,11.291
2016,"New Hampshire",29,"farm_msales",9.774,16.585,6.086,45.423
2016,"New Jersey",30,"farm_knumber",0.053,0.079,0.04,0.159
2016,"New Jersey",30,"farm_kha",0.616,1.23,0.442,3.526
2016,"New Jersey",30,"farm_msales",9.53748,11.382,4.112,31.063
2016,"New Mexico",31,"farm_knumber",0.075,0.113,0.057,0.223
2016,"New Mexico",31,"farm_kha",38.1,26.614,9.526,76.172
2016,"New Mexico",31,"farm_msales",48.57732,50.235,17.975,139.077
2016,"New York",32,"farm_knumber",1.059,0.956,0.476,1.896
2016,"New York",32,"farm_kha",106.997,95.309,32.392,269.354
2016,"New York",32,"farm_msales",233.12772,224.009,77.941,611.552
2016,"North Carolina",33,"farm_knumber",0.247,0.265,0.133,0.54
2016,"North Carolina",33,"farm_kha",12.87,9.898,3.536,28.361
2016,"North Carolina",33,"farm_msales",156.51036,149.792,53.947,419.893
2016,"North Dakota",34,"farm_knumber",0.114,0.11,0.055,0.219
2016,"North Dakota",34,"farm_kha",47.069,55.011,19.297,153.7
2016,"North Dakota",34,"farm_msales",24.56028,31.321,11.302,85.2
2016,"Ohio",35,"farm_knumber",0.575,0.576,0.288,1.137
2016,"Ohio",35,"farm_kha",NA,33.84,11.846,97.514
2016,"Ohio",35,"farm_msales",109.34136,102.921,37.978,282.591
2016,"Oklahoma",36,"farm_knumber",0.034,0.046,0.023,0.092
2016,"Oklahoma",36,"farm_kha",7.288,7.781,2.704,21.868
2016,"Oklahoma",36,"farm_msales",4.97664,8.081,2.835,23.012
2016,"Oregon",37,"farm_knumber",0.461,0.495,0.251,0.987
2016,"Oregon",37,"farm_kha",78.824,69.123,24.73,191.335
2016,"Oregon",37,"farm_msales",378.96768,339.833,124.711,918.76
2016,"Pennsylvania",38,"farm_knumber",0.803,0.718,0.359,1.425
2016,"Pennsylvania",38,"farm_kha",37.807,34.441,12.416,97.612
2016,"Pennsylvania",38,"farm_msales",712.39932,515.872,185.857,1438.024
2016,"Rhode Island",39,"farm_knumber",0.025,0.025,0.013,0.05
2016,"Rhode Island",39,"farm_kha",0.055,0.065,0.023,0.184
2016,"Rhode Island",39,"farm_msales",2.457,2.158,0.781,6.002
2016,"South Carolina",40,"farm_knumber",0.044,0.041,0.021,0.082
2016,"South Carolina",40,"farm_kha",1.28,1.159,0.405,3.284
2016,"South Carolina",40,"farm_msales",12.47724,10.437,3.732,29.283
2016,"South Dakota",41,"farm_knumber",0.086,0.082,0.042,0.161
2016,"South Dakota",41,"farm_kha",46.856,41.512,14.761,117.566
2016,"South Dakota",41,"farm_msales",18.7056,20.72,7.553,58.557
2016,"Tennessee",42,"farm_knumber",0.038,0.051,0.025,0.102
2016,"Tennessee",42,"farm_kha",1.352,1.519,0.538,4.28
2016,"Tennessee",42,"farm_msales",6.06312,5.502,1.946,15.364
2016,"Texas",43,"farm_knumber",0.217,0.248,0.126,0.499
2016,"Texas",43,"farm_kha",59.411,79.546,29.311,227.699
2016,"Texas",43,"farm_msales",321.28272,303.966,108.524,843.028
2016,"Utah",44,"farm_knumber",0.051,0.061,0.03,0.121
2016,"Utah",44,"farm_kha",39.628,48.403,17.201,137.414
2016,"Utah",44,"farm_msales",28.20744,26.154,9.45,72.098
2016,"Vermont",45,"farm_knumber",0.556,0.528,0.264,1.044
2016,"Vermont",45,"farm_kha",54.366,51.722,18.486,144.319
2016,"Vermont",45,"farm_msales",137.21832,135.565,49.205,368.347
2016,"Virginia",46,"farm_knumber",0.165,0.165,0.083,0.325
2016,"Virginia",46,"farm_kha",10.056,9.598,3.425,27.385
2016,"Virginia",46,"farm_msales",60.38712,53.127,19.609,143.746
2016,"Washington",47,"farm_knumber",0.677,0.712,0.361,1.409
2016,"Washington",47,"farm_kha",31.866,35.051,12.441,99.288
2016,"Washington",47,"farm_msales",687.1446,656.074,240.567,1813.475
2016,"West Virginia",48,"farm_knumber",0.014,0.027,0.014,0.054
2016,"West Virginia",48,"farm_kha",0.956,1.092,0.391,3.074
2016,"West Virginia",48,"farm_msales",2.187,3.124,1.118,9.016
2016,"Wisconsin",49,"farm_knumber",1.276,1.196,0.591,2.399
2016,"Wisconsin",49,"farm_kha",88.738,90.562,32.426,253.167
2016,"Wisconsin",49,"farm_msales",275.886,256.103,93.595,709.12
2016,"Wyoming",50,"farm_knumber",0.048,0.055,0.027,0.109
2016,"Wyoming",50,"farm_kha",48.512,82.167,29.399,233.236
2016,"Wyoming",50,"farm_msales",16.26696,20.138,7.192,55.702
